Movie ID,Title,Poster Path,Genres,Overview,Keywords,Cast,Director,Release Year,Runtime,Language,IMDb Rating,Vote Count,Popularity,Trailer Link
115,About a Boy,,Drama Comedy Romance,"Will Freeman is a hip Londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold. Passing himself off as a single father, he starts to meet a string of single mums, confident in his ability to leave them behind when they start to ask for a commitment. But Will's hope of a continued bachelorhood is interrupted when he meets 12-year old Marcus, in many ways his complete opposite.",london england rock and roll single parent rap music bachelor,Hugh Grant Nicholas Hoult Toni Collette Rachel Weisz Sharon Small,Chris Weitz,26,101,English,7.6,15730,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
441,Escape from New York,,Science Fiction Action,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",taxi street gang usa president war veteran hostage,Kurt Russell Lee Van Cleef Ernest Borgnine Donald Pleasence Isaac Hayes,John Carpenter,22,99,English,7.9,19292,51.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1144,DragonHeart,,Fantasy,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",magic kingdom despot immortality village,Dennis Quaid David Thewlis Pete Postlethwaite Dina Meyer Julie Christie,Rob Cohen,31,103,English,7.4,27952,51.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
94,Star Trek: First Contact,,Science Fiction Action Adventure Thriller,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",federation starfleet borg enterprise-e cyborg,Patrick Stewart Jonathan Frakes Brent Spiner LeVar Burton Michael Dorn,Jonathan Frakes,21,111,English,8.0,29448,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1268,EuroTrip,,Comedy,"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",paris berlin alcohol sex nudity,Scott Mechlowicz Jacob Pitts Michelle Trachtenberg Travis Wester Vinnie Jones,Jeff Schaffer,20,93,English,7.5,19407,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3413,Tucker and Dale vs Evil,,Comedy Horror,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",cabin chainsaw hillbilly body in chipper cut off jeans,Alan Tudyk Tyler Labine Katrina Bowden Jesse Moss Philip Granger,Eli Craig,22,89,English,8.3,21964,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
758,Adaptation.,,Comedy Crime Drama,A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.,alligator marriage crisis writer's block orchid,Nicolas Cage Meryl Streep Chris Cooper Tilda Swinton Cara Seymour,Spike Jonze,06,114,English,8.3,23069,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3957,Anna Karenina,,Drama Romance,"Trapped in a loveless marriage, aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.",based on novel st. petersburg russia high society imperial russia tragic death,Keira Knightley Jude Law Aaron Taylor-Johnson Kelly Macdonald Matthew Macfadyen,Joe Wright,06,130,English,7.5,28704,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4287,Philomena,,Drama,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",mother washington d.c. journalist adoption forgiveness,Judi Dench Steve Coogan Sophie Kennedy Clark Mare Winningham Barbara Jefford,Stephen Frears,01,98,English,8.4,24477,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1168,Jeepers Creepers,,Horror Thriller,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",mass murder song brother sister aftercreditsstinger,Gina Philips Justin Long Jonathan Breck Patricia Belcher Eileen Brennan,Victor Salva,01,90,English,7.1,29987,51.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1388,The Negotiator,,Action Adventure Crime Drama Mystery,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.",corruption hostage pension innocence police,Samuel L. Jackson Kevin Spacey David Morse Ron Rifkin John Spencer,F. Gary Gray,29,140,English,7.8,24290,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
853,Legends of the Fall,,Adventure Drama Romance War,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",brother brother relationship montana based on novel world war i journey round the world,Brad Pitt Anthony Hopkins Aidan Quinn Julia Ormond Henry Thomas,Edward Zwick,16,133,English,8.2,27807,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1772,Elf,,Comedy Family Fantasy,"When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic publisher.",holiday elves santa claus looking for  birth parents romance,Will Ferrell James Caan Zooey Deschanel Mary Steenburgen Daniel Tay,Jon Favreau,09,97,English,7.4,24275,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1499,The Skeleton Key,,Drama Horror Mystery Thriller,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,nurse secret dream fight kidnapping,Kate Hudson Gena Rowlands Peter Sarsgaard John Hurt Joy Bryant,Iain Softley,29,104,English,7.4,18087,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4609,The Finest Hours,,Action Drama History Thriller,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,coast guard based on true story survival rescue mission storm at sea,Chris Pine Casey Affleck Ben Foster Eric Bana Holliday Grainger,Craig Gillespie,25,114,English,7.3,25708,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4130,Delivery Man,,Comedy,An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,remake sperm donor,Vince Vaughn Cobie Smulders Chris Pratt Britt Robertson Jack Reynor,Ken Scott,10,105,English,7.2,19097,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3472,X-Men: First Class,,Action Science Fiction Adventure,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",cia mutant mine marvel comic superhero,James McAvoy Michael Fassbender Jennifer Lawrence Kevin Bacon Rose Byrne,Matthew Vaughn,24,132,English,8.1,88630,50.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1831,High School Musical,,Comedy Drama Family Music TV Movie,"Troy (Zac Efron), the popular captain of the basketball team, and Gabriella (Vanessa Anne Hudgens), the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. And it's all set to fun tunes and very cool dance moves!",becoming an adult musical music high school school performance,Zac Efron Vanessa Hudgens Ashley Tisdale Lucas Grabeel Corbin Bleu,Kenny Ortega,20,98,English,7.1,27812,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
166,Das Boot,,Action Drama History War Adventure,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",terror submarine based on novel atlantic ocean gibraltar,J\u00fcrgen Prochnow Herbert Gr\u00f6nemeyer Klaus Wennemann Hubertus Bengsch Martin Semmelrogge,Wolfgang Petersen,16,149,De,8.9,21446,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1083,They Live,,Action Horror Science Fiction Thriller,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",dystopia social commentary alien invasion sunglasses brawl,Roddy Piper Keith David Meg Foster George Buck Flower Peter Jason,John Carpenter,23,94,English,8.1,22387,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
485,Once Upon a Time in Mexico,,Action,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",corruption cia,Antonio Banderas Salma Hayek Johnny Depp Eva Mendes Mickey Rourke,Robert Rodriguez,11,102,English,7.2,28224,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1108,John Q,,Drama Thriller Crime,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.",father son relationship chicago heart attack kidnapping heart disease,Denzel Washington Robert Duvall Anne Heche Kimberly Elise Daniel E. Smith,Nick Cassavetes,15,116,English,8.0,19210,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
201,Pi,,Mystery Drama Thriller,The debut film from Darren Aronofsky in which a mathematical genius Maximilian Cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future.,hacker mathematician helix headache chaos theory,Sean Gullette Mark Margolis Ben Shenkman Samia Shoaib Pamela Hart,Darren Aronofsky,10,84,English,8.1,20153,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3514,One Day,,Drama Romance,"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together.",based on novel comedian job love male female relationship,Anne Hathaway Jim Sturgess Patricia Clarkson Ken Stott Romola Garai,Lone Scherfig,02,107,English,8.0,19807,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
